model,item,feature,value,shap_value,expected_value
XRT_1,2,TSS,19.2,-0.4001687885802465,2.7141251929012347
XRT_1,3,TSS,20.1,-0.3650752314814811,2.7492187500000003
XRT_1,4,TSS,19.7,-0.2781828703703704,2.836111111111111
XRT_1,5,TSS,21,-0.22149884259259223,2.8927951388888893
XRT_1,6,TSS,21.1,-0.25894097222222173,2.8553530092592596
XRT_1,7,TSS,20.6,-0.3395929783950612,2.7747010030864203
XRT_1,8,TSS,21.3,-0.24428530092592504,2.8700086805555562
XRT_1,9,TSS,21.6,-0.13359857253086455,2.980695408950617
XRT_1,10,TSS,21.8,0.17666859567901264,3.290962577160494
XRT_1,11,TSS,22.2,0.1499855324074077,3.264279513888889
XRT_1,12,TSS,21.5,-0.09805652006172758,3.016237461419754
XRT_1,13,TSS,21.8,0.09559702932098796,3.2098910108024694
XRT_1,14,TSS,19.9,-0.2998360339506171,2.8144579475308644
XRT_1,15,TSS,22.1,0.0683159722222223,3.182609953703704
XRT_1,16,TSS,22.1,0.07028838734567883,3.18458236882716
XRT_1,17,TSS,22.4,0.08759403935185167,3.201888020833333
XRT_1,18,TSS,21.9,0.07351466049382704,3.1878086419753084
XRT_1,19,TSS,22.4,0.09950086805555537,3.2137948495370368
XRT_1,20,TSS,20.9,-0.3037808641975306,2.810513117283951
XRT_1,21,TSS,20.6,-0.24672791280864242,2.867566068672839
XRT_1,22,TSS,23.2,0.08181905864197583,3.1961130401234574
XRT_1,23,TSS,22.9,0.1729600694444441,3.2872540509259256
XRT_1,24,TSS,21.6,-0.07536168981481581,3.0389322916666655
XRT_1,25,TSS,22.8,0.21494984567901243,3.329243827160494
XRT_1,26,TSS,20.4,-0.30302372685185175,2.8112702546296298
XRT_1,27,TSS,20.5,-0.4003906249999995,2.713903356481482
XRT_1,28,TSS,19.9,-0.24456741898148088,2.8697265625000004
XRT_1,29,TSS,20.3,-0.36696084104938215,2.747333140432099
XRT_1,30,TSS,21.1,-0.2146212246472662,2.899672756834215
XRT_1,31,TSS,21.5,-0.07873746141975325,3.035556520061728
XRT_1,32,TSS,21.2,-0.15166618441358026,2.962627797067901
XRT_1,33,TSS,21.6,-0.14149787808641945,2.972796103395062
XRT_1,34,TSS,21.4,-0.22074893904320936,2.893545042438272
XRT_1,35,TSS,21.9,0.07892795138888908,3.1932219328703706
XRT_1,36,TSS,21.4,-0.13361476245590798,2.9806792190255735
XRT_1,37,TSS,24.8,0.07332658179012407,3.1876205632716053
XRT_1,38,TSS,20,-0.3580029899691352,2.7562909915123464
XRT_1,39,TSS,22.2,0.06969280478395047,3.183986786265432
XRT_1,40,TSS,22.8,0.11229263117283922,3.226586612654321
XRT_1,41,TSS,23.1,0.07206548996913598,3.1863594714506176
XRT_1,42,TSS,23,0.046911857914461896,3.1612058393959432
XRT_1,43,TSS,19.7,-0.3664520640432091,2.747841917438272
XRT_1,44,TSS,22.7,0.15513599537037037,3.2694299768518515
XRT_1,45,TSS,21.3,-0.10786795910493868,3.0064260223765427
XRT_1,46,TSS,22.7,0.10774016203703757,3.222034143518519
XRT_1,47,TSS,22.1,0.05052083333333357,3.164814814814815
XRT_1,48,TSS,22.2,0.0338638117283947,3.148157793209876
